craftsman,category,equipmentLevel,craftLevel,equipmentName,materialName,quantity
木工職人,スティック,Lv110,Lv110,エイルのスティック,人魚の涙,2
木工職人,スティック,Lv110,Lv110,エイルのスティック,おぼろ水晶,5
木工職人,スティック,Lv110,Lv110,エイルのスティック,せいじゃのはい,20
木工職人,スティック,Lv110,Lv110,エイルのスティック,かがやきの樹液,5
木工職人,スティック,Lv115,Lv115,輝天のスティック,天の香木,30
木工職人,スティック,Lv115,Lv115,輝天のスティック,せいれいせき,5
木工職人,スティック,Lv115,Lv115,輝天のスティック,古代樹の化石,5
木工職人,スティック,Lv115,Lv115,輝天のスティック,黄金の飾りスティック,1
木工職人,スティック,Lv115,Lv115,輝天のスティック,超かがやきの樹液,6
木工職人,スティック,Lv118,Lv118,祈星のスティック,天の香木,30
木工職人,スティック,Lv118,Lv118,祈星のスティック,おぼろ水晶,3
木工職人,スティック,Lv118,Lv118,祈星のスティック,古代樹の化石,10
木工職人,スティック,Lv118,Lv118,祈星のスティック,黄金の飾りスティック,1
木工職人,スティック,Lv118,Lv118,祈星のスティック,超かがやきの樹液,7
木工職人,スティック,Lv120,Lv120,セーラススティック,天の香木,30
木工職人,スティック,Lv120,Lv120,セーラススティック,人魚の涙,5
木工職人,スティック,Lv120,Lv120,セーラススティック,まほうの樹木,20
木工職人,スティック,Lv120,Lv120,セーラススティック,黄金の飾りスティック,1
木工職人,スティック,Lv120,Lv120,セーラススティック,超かがやきの樹液,8
木工職人,スティック,Lv125,Lv125,ひつじ雲スティック,ガーデスの枝,30
木工職人,スティック,Lv125,Lv125,ひつじ雲スティック,巨竜樹の枝,3
木工職人,スティック,Lv125,Lv125,ひつじ雲スティック,やわらかウール,10
木工職人,スティック,Lv125,Lv125,ひつじ雲スティック,こんじきの雲,5
木工職人,スティック,Lv125,Lv125,ひつじ雲スティック,超かがやきの樹液,8
木工職人,スティック,Lv130,Lv130,天象のスティック,ガーデスの枝,30
木工職人,スティック,Lv130,Lv130,天象のスティック,マゴニア草,5
木工職人,スティック,Lv130,Lv130,天象のスティック,古代樹の化石,3
木工職人,スティック,Lv130,Lv130,天象のスティック,げんませき,6
木工職人,スティック,Lv130,Lv130,天象のスティック,超かがやきの樹液,8
木工職人,スティック,Lv132,Lv132,ピュアリィタクト,ガーデスの枝,30
木工職人,スティック,Lv132,Lv132,ピュアリィタクト,幻獣のホネ,10
木工職人,スティック,Lv132,Lv132,ピュアリィタクト,ブルーオーブ,10
木工職人,スティック,Lv132,Lv132,ピュアリィタクト,大きなうろこ,20
木工職人,スティック,Lv132,Lv132,ピュアリィタクト,超かがやきの樹液,9
木工職人,両手杖,Lv21,Lv21,ようせいの杖,じょうぶな枝,1
木工職人,両手杖,Lv21,Lv21,ようせいの杖,きよめの水,1
木工職人,両手杖,Lv28,Lv28,ピオラの杖,しなやかな枝,1
木工職人,両手杖,Lv28,Lv28,ピオラの杖,やわらかい枝,1
木工職人,両手杖,Lv28,Lv28,ピオラの杖,レッドアイ,1
木工職人,両手杖,Lv35,Lv35,ルーンスタッフ,しなやかな枝,1
木工職人,両手杖,Lv35,Lv35,ルーンスタッフ,小さなホネ,1
木工職人,両手杖,Lv35,Lv35,ルーンスタッフ,ホワイトパール,1
木工職人,両手杖,Lv35,Lv35,マグマの杖,しなやかな枝,1
木工職人,両手杖,Lv35,Lv35,マグマの杖,ようがんのカケラ,1
木工職人,両手杖,Lv35,Lv35,マグマの杖,炎の樹木,1
木工職人,両手杖,Lv35,Lv35,せいれいの杖,しなやかな枝,1
木工職人,両手杖,Lv35,Lv35,せいれいの杖,きよめの水,1
木工職人,両手杖,Lv35,Lv35,せいれいの杖,グリーンアイ,1
木工職人,両手杖,Lv42,Lv42,まがんの杖,きれいな枝,4
木工職人,両手杖,Lv42,Lv42,まがんの杖,暗黒の樹木,10
木工職人,両手杖,Lv42,Lv42,まがんの杖,黄色の宝石,1
木工職人,両手杖,Lv42,Lv42,まがんの杖,かがやきの樹液,4
木工職人,両手杖,Lv42,Lv42,こおりの杖,きれいな枝,6
木工職人,両手杖,Lv42,Lv42,こおりの杖,氷の樹木,3
木工職人,両手杖,Lv42,Lv42,こおりの杖,パープルアイ,1
木工職人,両手杖,Lv42,Lv42,こおりの杖,かがやきの樹液,6
木工職人,両手杖,Lv42,Lv42,セイレーンの杖,きれいな枝,4
木工職人,両手杖,Lv42,Lv42,セイレーンの杖,ドラゴンのツノ,1
木工職人,両手杖,Lv42,Lv42,セイレーンの杖,グリーンアイ,1
木工職人,両手杖,Lv42,Lv42,セイレーンの杖,かがやきの樹液,8
木工職人,両手杖,Lv50,Lv50,アークワンド,きれいな枝,10
木工職人,両手杖,Lv50,Lv50,アークワンド,きよめの水,30
木工職人,両手杖,Lv50,Lv50,アークワンド,パープルオーブ,1
木工職人,両手杖,Lv50,Lv50,アークワンド,かがやきの樹液,10
木工職人,両手杖,Lv50,Lv50,福音の杖,きれいな枝,12
木工職人,両手杖,Lv50,Lv50,福音の杖,スライムおしゃれ花,1
木工職人,両手杖,Lv50,Lv50,福音の杖,グリーンオーブ,1
木工職人,両手杖,Lv50,Lv50,福音の杖,かがやきの樹液,10
木工職人,両手杖,Lv60,Lv60,賢者の杖,暗黒の樹木,15
木工職人,両手杖,Lv60,Lv60,賢者の杖,きよめの水,30
木工職人,両手杖,Lv60,Lv60,賢者の杖,イエローオーブ,1
木工職人,両手杖,Lv60,Lv60,賢者の杖,かがやきの樹液,12
木工職人,両手杖,Lv60,Lv60,女神の杖,氷の樹木,15
木工職人,両手杖,Lv60,Lv60,女神の杖,天使のソーマ,2
木工職人,両手杖,Lv60,Lv60,女神の杖,グリーンオーブ,1
木工職人,両手杖,Lv60,Lv60,女神の杖,かがやきの樹液,12
木工職人,両手杖,Lv65,Lv65,ドラゴンの杖,炎の樹木,20
木工職人,両手杖,Lv65,Lv65,ドラゴンの杖,ドラゴンのホネ,1
木工職人,両手杖,Lv65,Lv65,ドラゴンの杖,ドラゴンの皮,1
木工職人,両手杖,Lv65,Lv65,ドラゴンの杖,レッドオーブ,1
木工職人,両手杖,Lv65,Lv65,ドラゴンの杖,かがやきの樹液,10
木工職人,両手杖,Lv70,Lv70,聖王の杖,まほうの樹木,5
木工職人,両手杖,Lv70,Lv70,聖王の杖,黄金の飾り両手杖,1
木工職人,両手杖,Lv70,Lv70,聖王の杖,げんませき,1
木工職人,両手杖,Lv70,Lv70,聖王の杖,虹色のオーブ,1
木工職人,両手杖,Lv70,Lv70,聖王の杖,かがやきの樹液,5
木工職人,両手杖,Lv75,Lv75,ひかりの杖,まほうの樹木,10
木工職人,両手杖,Lv75,Lv75,ひかりの杖,幻獣のホネ,1
木工職人,両手杖,Lv75,Lv75,ひかりの杖,ひかりの石,10
木工職人,両手杖,Lv75,Lv75,ひかりの杖,虹色のオーブ,1
木工職人,両手杖,Lv75,Lv75,ひかりの杖,かがやきの樹液,10
木工職人,両手杖,Lv80,Lv80,イーリスの杖,まほうの樹木,15
木工職人,両手杖,Lv80,Lv80,イーリスの杖,なないろのまゆ,10
木工職人,両手杖,Lv80,Lv80,イーリスの杖,にじいろの布きれ,5
木工職人,両手杖,Lv80,Lv80,イーリスの杖,虹色のオーブ,1
木工職人,両手杖,Lv80,Lv80,イーリスの杖,かがやきの樹液,10
木工職人,両手杖,Lv80,Lv80,不死者の魔杖,まほうの樹木,15
木工職人,両手杖,Lv80,Lv80,不死者の魔杖,幻獣のホネ,1
木工職人,両手杖,Lv80,Lv80,不死者の魔杖,大きな化石,20
木工職人,両手杖,Lv80,Lv80,不死者の魔杖,虹色のオーブ,1
木工職人,両手杖,Lv80,Lv80,不死者の魔杖,かがやきの樹液,10
木工職人,両手杖,Lv85,Lv85,万物流転の杖,巨竜樹の枝,3
木工職人,両手杖,Lv85,Lv85,万物流転の杖,まりょくの土,30
木工職人,両手杖,Lv85,Lv85,万物流転の杖,いかずちのたま,5
木工職人,両手杖,Lv85,Lv85,万物流転の杖,虹色のオーブ,1
木工職人,両手杖,Lv85,Lv85,万物流転の杖,かがやきの樹液,5
木工職人,両手杖,Lv90,Lv90,邪術皇の杖,巨竜樹の枝,5
木工職人,両手杖,Lv90,Lv90,邪術皇の杖,ナイトメアリーフ,1
木工職人,両手杖,Lv90,Lv90,邪術皇の杖,暗黒の樹木,10
木工職人,両手杖,Lv90,Lv90,邪術皇の杖,よるのとばり,10
木工職人,両手杖,Lv90,Lv90,邪術皇の杖,かがやきの樹液,5
木工職人,両手杖,Lv93,Lv93,エンシェントワンド,巨竜樹の枝,5
木工職人,両手杖,Lv93,Lv93,エンシェントワンド,烈風石,1
木工職人,両手杖,Lv93,Lv93,エンシェントワンド,水の樹木,20
木工職人,両手杖,Lv93,Lv93,エンシェントワンド,おうごんのかけら,10
木工職人,両手杖,Lv93,Lv93,エンシェントワンド,かがやきの樹液,5
木工職人,両手杖,Lv96,Lv96,天恵石の杖,古代樹の化石,5
木工職人,両手杖,Lv96,Lv96,天恵石の杖,せいれいせき,1
木工職人,両手杖,Lv96,Lv96,天恵石の杖,緑の宝石,20
木工職人,両手杖,Lv96,Lv96,天恵石の杖,ぎんのこうせき,20
木工職人,両手杖,Lv96,Lv96,天恵石の杖,かがやきの樹液,5
木工職人,両手杖,Lv99,Lv99,神域の杖,古代樹の化石,5
木工職人,両手杖,Lv99,Lv99,神域の杖,天使のソーマ,5
木工職人,両手杖,Lv99,Lv99,神域の杖,黄金の飾り両手杖,1
木工職人,両手杖,Lv99,Lv99,神域の杖,まほうの樹木,10
木工職人,両手杖,Lv99,Lv99,神域の杖,かがやきの樹液,5
木工職人,両手杖,Lv100,Lv100,黄昏の魔杖,古代樹の化石,5
木工職人,両手杖,Lv100,Lv100,黄昏の魔杖,宵闇のジェル,1
木工職人,両手杖,Lv100,Lv100,黄昏の魔杖,黄金の飾り両手杖,1
木工職人,両手杖,Lv100,Lv100,黄昏の魔杖,まほうの樹木,15
木工職人,両手杖,Lv100,Lv100,黄昏の魔杖,かがやきの樹液,5
木工職人,両手杖,Lv105,Lv105,ミネルバの聖杖,魔紅樹の板,10
木工職人,両手杖,Lv105,Lv105,ミネルバの聖杖,ナイトメアリーフ,1
木工職人,両手杖,Lv105,Lv105,ミネルバの聖杖,宵闇のジェル,10
木工職人,両手杖,Lv105,Lv105,ミネルバの聖杖,ホワイトウッド,20
木工職人,両手杖,Lv105,Lv105,ミネルバの聖杖,かがやきの樹液,5
木工職人,両手杖,Lv108,Lv108,セレニティワンド,魔紅樹の板,10
木工職人,両手杖,Lv108,Lv108,セレニティワンド,ナイトメアリーフ,2
木工職人,両手杖,Lv108,Lv108,セレニティワンド,巨竜樹の枝,5
木工職人,両手杖,Lv108,Lv108,セレニティワンド,暗黒の樹木,30
木工職人,両手杖,Lv108,Lv108,セレニティワンド,かがやきの樹液,5
木工職人,両手杖,Lv110,Lv110,征魔の黒杖,魔紅樹の板,10
木工職人,両手杖,Lv110,Lv110,征魔の黒杖,暗夜の魔石,2
木工職人,両手杖,Lv110,Lv110,征魔の黒杖,ささやく枯れ葉,5
木工職人,両手杖,Lv110,Lv110,征魔の黒杖,こうもりのはね,20
木工職人,両手杖,Lv110,Lv110,征魔の黒杖,かがやきの樹液,5
木工職人,両手杖,Lv115,Lv115,輝天の杖,天の香木,30
木工職人,両手杖,Lv115,Lv115,輝天の杖,ささやく枯れ葉,3
木工職人,両手杖,Lv115,Lv115,輝天の杖,魔紅樹の板,5
木工職人,両手杖,Lv115,Lv115,輝天の杖,黄金の飾り両手杖,1
木工職人,両手杖,Lv115,Lv115,輝天の杖,超かがやきの樹液,6
木工職人,両手杖,Lv118,Lv118,ブルームワンド,天の香木,30
木工職人,両手杖,Lv118,Lv118,ブルームワンド,たそがれゴケ,3
木工職人,両手杖,Lv118,Lv118,ブルームワンド,スライムおしゃれ花,20
木工職人,両手杖,Lv118,Lv118,ブルームワンド,黄金の飾り両手杖,1
木工職人,両手杖,Lv118,Lv118,ブルームワンド,超かがやきの樹液,7
木工職人,両手杖,Lv120,Lv120,セーラスワンド,天の香木,30
木工職人,両手杖,Lv120,Lv120,セーラスワンド,せいれいせき,3
木工職人,両手杖,Lv120,Lv120,セーラスワンド,魔紅樹の板,10
木工職人,両手杖,Lv120,Lv120,セーラスワンド,黄金の飾り両手杖,1
木工職人,両手杖,Lv120,Lv120,セーラスワンド,超かがやきの樹液,8
木工職人,両手杖,Lv125,Lv125,アリエススタッフ,ガーデスの枝,30
木工職人,両手杖,Lv125,Lv125,アリエススタッフ,幻獣のホネ,3
木工職人,両手杖,Lv125,Lv125,アリエススタッフ,まじゅうの皮,5
木工職人,両手杖,Lv125,Lv125,アリエススタッフ,やわらかウール,2
木工職人,両手杖,Lv125,Lv125,アリエススタッフ,超かがやきの樹液,8
木工職人,両手杖,Lv130,Lv130,プリエールの杖,ガーデスの枝,30
木工職人,両手杖,Lv130,Lv130,プリエールの杖,竜の涙,5
木工職人,両手杖,Lv130,Lv130,プリエールの杖,こんじきの雲,3
木工職人,両手杖,Lv130,Lv130,プリエールの杖,まほうの樹木,20
木工職人,両手杖,Lv130,Lv130,プリエールの杖,超かがやきの樹液,8
木工職人,両手杖,Lv132,Lv132,妖夢の杖,ガーデスの枝,30
木工職人,両手杖,Lv132,Lv132,妖夢の杖,暗夜の魔石,4
木工職人,両手杖,Lv132,Lv132,妖夢の杖,地竜のツメ,8
木工職人,両手杖,Lv132,Lv132,妖夢の杖,よるのとばり,30
木工職人,両手杖,Lv132,Lv132,妖夢の杖,超かがやきの樹液,9
木工職人,棍,Lv21,Lv21,セレモニーロッド,じょうぶな枝,1
木工職人,棍,Lv21,Lv21,セレモニーロッド,グリーンアイ,1
木工職人,棍,Lv28,Lv28,まどろみのこん,しなやかな枝,1
木工職人,棍,Lv28,Lv28,まどろみのこん,やわらかい枝,1
木工職人,棍,Lv28,Lv28,まどろみのこん,小さな化石,1
木工職人,棍,Lv35,Lv35,クラッシュロッド,しなやかな枝,1
木工職人,棍,Lv35,Lv35,クラッシュロッド,てっこうせき,1
木工職人,棍,Lv35,Lv35,クラッシュロッド,小さなホネ,1
木工職人,棍,Lv35,Lv35,レイニーロッド,しなやかな枝,1
木工職人,棍,Lv35,Lv35,レイニーロッド,水の樹木,1
木工職人,棍,Lv35,Lv35,レイニーロッド,まんねん雪,1
木工職人,棍,Lv35,Lv35,らせつのこん,しなやかな枝,1
木工職人,棍,Lv35,Lv35,らせつのこん,げんこつダケ,1
木工職人,棍,Lv35,Lv35,らせつのこん,ブルーアイ,1
木工職人,棍,Lv42,Lv42,ろうがぼう,きれいな枝,4
木工職人,棍,Lv42,Lv42,ろうがぼう,するどいキバ,20
木工職人,棍,Lv42,Lv42,ろうがぼう,大きなホネ,1
木工職人,棍,Lv42,Lv42,ろうがぼう,かがやきの樹液,4
木工職人,棍,Lv42,Lv42,やしゃのこん,きれいな枝,6
木工職人,棍,Lv42,Lv42,やしゃのこん,ぶどうエキス,2
木工職人,棍,Lv42,Lv42,やしゃのこん,レッドアイ,1
木工職人,棍,Lv42,Lv42,やしゃのこん,かがやきの樹液,6
木工職人,棍,Lv42,Lv42,ドラゴンロッド,きれいな枝,4
木工職人,棍,Lv42,Lv42,ドラゴンロッド,ドラゴンのツノ,1
木工職人,棍,Lv42,Lv42,ドラゴンロッド,イエローアイ,1
木工職人,棍,Lv42,Lv42,ドラゴンロッド,かがやきの樹液,8
木工職人,棍,Lv50,Lv50,にちりんのこん,きれいな枝,10
木工職人,棍,Lv50,Lv50,にちりんのこん,ひかりの石,15
木工職人,棍,Lv50,Lv50,にちりんのこん,イエローオーブ,1
木工職人,棍,Lv50,Lv50,にちりんのこん,かがやきの樹液,10
木工職人,棍,Lv50,Lv50,白蛇のこん,きれいな枝,12
木工職人,棍,Lv50,Lv50,白蛇のこん,ヘビのぬけがら,1
木工職人,棍,Lv50,Lv50,白蛇のこん,グリーンオーブ,1
木工職人,棍,Lv50,Lv50,白蛇のこん,かがやきの樹液,10
木工職人,棍,Lv60,Lv60,なげきのこん,暗黒の樹木,15
木工職人,棍,Lv60,Lv60,なげきのこん,よごれたほうたい,10
木工職人,棍,Lv60,Lv60,なげきのこん,パープルオーブ,1
木工職人,棍,Lv60,Lv60,なげきのこん,かがやきの樹液,12
木工職人,棍,Lv60,Lv60,しゅらのこん,氷の樹木,15
木工職人,棍,Lv60,Lv60,しゅらのこん,ぶどうエキス,3
木工職人,棍,Lv60,Lv60,しゅらのこん,ブルーオーブ,1
木工職人,棍,Lv60,Lv60,しゅらのこん,かがやきの樹液,12
木工職人,棍,Lv65,Lv65,シェンロンロッド,氷の樹木,30
木工職人,棍,Lv65,Lv65,シェンロンロッド,小さなうろこ,30
木工職人,棍,Lv65,Lv65,シェンロンロッド,ドラゴンのホネ,1
木工職人,棍,Lv65,Lv65,シェンロンロッド,ブルーオーブ,1
木工職人,棍,Lv65,Lv65,シェンロンロッド,かがやきの樹液,10
木工職人,棍,Lv70,Lv70,聖王の棍,まほうの樹木,5
木工職人,棍,Lv70,Lv70,聖王の棍,黄金の飾り棍,1
木工職人,棍,Lv70,Lv70,聖王の棍,せいじゃのはい,1
木工職人,棍,Lv70,Lv70,聖王の棍,虹色のオーブ,1
木工職人,棍,Lv70,Lv70,聖王の棍,かがやきの樹液,5
木工職人,棍,Lv75,Lv75,陰陽道のこん,まほうの樹木,10
木工職人,棍,Lv75,Lv75,陰陽道のこん,よごれたほうたい,5
木工職人,棍,Lv75,Lv75,陰陽道のこん,緑のコケ,20
木工職人,棍,Lv75,Lv75,陰陽道のこん,虹色のオーブ,1
木工職人,棍,Lv75,Lv75,陰陽道のこん,かがやきの樹液,10
木工職人,棍,Lv80,Lv80,デーモンロッド,まほうの樹木,15
木工職人,棍,Lv80,Lv80,デーモンロッド,幻獣のホネ,1
木工職人,棍,Lv80,Lv80,デーモンロッド,まじゅうのホネ,5
木工職人,棍,Lv80,Lv80,デーモンロッド,虹色のオーブ,1
木工職人,棍,Lv80,Lv80,デーモンロッド,かがやきの樹液,10
木工職人,棍,Lv80,Lv80,アポカリプス,幻獣のホネ,3
木工職人,棍,Lv80,Lv80,アポカリプス,こうもりのはね,10
木工職人,棍,Lv80,Lv80,アポカリプス,天使のソーマ,5
木工職人,棍,Lv80,Lv80,アポカリプス,虹色のオーブ,1
木工職人,棍,Lv80,Lv80,アポカリプス,かがやきの樹液,10
木工職人,棍,Lv85,Lv85,ポップンロッド,巨竜樹の枝,3
木工職人,棍,Lv85,Lv85,ポップンロッド,花のみつ,20
木工職人,棍,Lv85,Lv85,ポップンロッド,にじいろの布きれ,5
木工職人,棍,Lv85,Lv85,ポップンロッド,虹色のオーブ,1
木工職人,棍,Lv85,Lv85,ポップンロッド,かがやきの樹液,5
木工職人,棍,Lv90,Lv90,極楽のこん,巨竜樹の枝,5
木工職人,棍,Lv90,Lv90,極楽のこん,ナイトメアリーフ,1
木工職人,棍,Lv90,Lv90,極楽のこん,まほうの樹木,10
木工職人,棍,Lv90,Lv90,極楽のこん,ホワイトパール,10
木工職人,棍,Lv90,Lv90,極楽のこん,かがやきの樹液,5
木工職人,棍,Lv93,Lv93,ヘリオスロッド,巨竜樹の枝,5
木工職人,棍,Lv93,Lv93,ヘリオスロッド,炎の樹木,20
木工職人,棍,Lv93,Lv93,ヘリオスロッド,ひかりの石,20
木工職人,棍,Lv93,Lv93,ヘリオスロッド,黄金の飾り棍,1
木工職人,棍,Lv93,Lv93,ヘリオスロッド,かがやきの樹液,5
木工職人,棍,Lv96,Lv96,氷河のこん,古代樹の化石,5
木工職人,棍,Lv96,Lv96,氷河のこん,幻獣のホネ,1
木工職人,棍,Lv96,Lv96,氷河のこん,氷のけっしょう,30
木工職人,棍,Lv96,Lv96,氷河のこん,氷の樹木,20
木工職人,棍,Lv96,Lv96,氷河のこん,かがやきの樹液,5
木工職人,棍,Lv99,Lv99,金剛のこん,古代樹の化石,5
木工職人,棍,Lv99,Lv99,金剛のこん,せいじゃのはい,7
木工職人,棍,Lv99,Lv99,金剛のこん,黄金の飾り棍,1
木工職人,棍,Lv99,Lv99,金剛のこん,きれいな枝,25
木工職人,棍,Lv99,Lv99,金剛のこん,かがやきの樹液,5
木工職人,棍,Lv100,Lv100,クリティカルロッド,古代樹の化石,5
木工職人,棍,Lv100,Lv100,クリティカルロッド,ときのすいしょう,5
木工職人,棍,Lv100,Lv100,クリティカルロッド,黄金の飾り棍,1
木工職人,棍,Lv100,Lv100,クリティカルロッド,暗黒の樹木,30
木工職人,棍,Lv100,Lv100,クリティカルロッド,かがやきの樹液,5
木工職人,棍,Lv105,Lv105,雷光のこん,魔紅樹の板,10
木工職人,棍,Lv105,Lv105,雷光のこん,とこしえの虹,2
木工職人,棍,Lv105,Lv105,雷光のこん,古代樹の化石,5
木工職人,棍,Lv105,Lv105,雷光のこん,いかずちのたま,10
木工職人,棍,Lv105,Lv105,雷光のこん,かがやきの樹液,5
木工職人,棍,Lv108,Lv108,氷獄鬼のこん,魔紅樹の板,10
木工職人,棍,Lv108,Lv108,氷獄鬼のこん,人魚の涙,1
木工職人,棍,Lv108,Lv108,氷獄鬼のこん,古代樹の化石,5
木工職人,棍,Lv108,Lv108,氷獄鬼のこん,黄金の飾り棍,1
木工職人,棍,Lv108,Lv108,氷獄鬼のこん,かがやきの樹液,5
木工職人,棍,Lv110,Lv110,ローズロッド,魔紅樹の板,10
木工職人,棍,Lv110,Lv110,ローズロッド,ナイトメアリーフ,2
木工職人,棍,Lv110,Lv110,ローズロッド,古代樹の化石,5
木工職人,棍,Lv110,Lv110,ローズロッド,スライムおしゃれ花,5
木工職人,棍,Lv110,Lv110,ローズロッド,かがやきの樹液,5
木工職人,棍,Lv115,Lv115,輝天のこん,天の香木,30
木工職人,棍,Lv115,Lv115,輝天のこん,カオスベリー,3
木工職人,棍,Lv115,Lv115,輝天のこん,巨竜樹の枝,10
木工職人,棍,Lv115,Lv115,輝天のこん,ホワイトウッド,30
木工職人,棍,Lv115,Lv115,輝天のこん,超かがやきの樹液,6
木工職人,棍,Lv118,Lv118,サターンロッド,天の香木,30
木工職人,棍,Lv118,Lv118,サターンロッド,おぼろ水晶,3
木工職人,棍,Lv118,Lv118,サターンロッド,まほうの樹木,30
木工職人,棍,Lv118,Lv118,サターンロッド,黄金の飾り棍,1
木工職人,棍,Lv118,Lv118,サターンロッド,超かがやきの樹液,7
木工職人,棍,Lv120,Lv120,セーラスロッド,天の香木,30
木工職人,棍,Lv120,Lv120,セーラスロッド,烈風石,5
木工職人,棍,Lv120,Lv120,セーラスロッド,ちょうのはね,30
木工職人,棍,Lv120,Lv120,セーラスロッド,パープルオーブ,3
木工職人,棍,Lv120,Lv120,セーラスロッド,超かがやきの樹液,8
木工職人,棍,Lv125,Lv125,ヘナトライロッド,ガーデスの枝,30
木工職人,棍,Lv125,Lv125,ヘナトライロッド,古代樹の化石,3
木工職人,棍,Lv125,Lv125,ヘナトライロッド,青い宝石,8
木工職人,棍,Lv125,Lv125,ヘナトライロッド,メタルのカケラ,5
木工職人,棍,Lv125,Lv125,ヘナトライロッド,超かがやきの樹液,8
木工職人,棍,Lv130,Lv130,ライブラロッド,ガーデスの枝,30
木工職人,棍,Lv130,Lv130,ライブラロッド,巨竜樹の枝,3
木工職人,棍,Lv130,Lv130,ライブラロッド,まじゅうのツノ,8
木工職人,棍,Lv130,Lv130,ライブラロッド,まほうの樹木,20
木工職人,棍,Lv130,Lv130,ライブラロッド,超かがやきの樹液,8
木工職人,棍,Lv132,Lv132,セイントロッド,ガーデスの枝,30
木工職人,棍,Lv132,Lv132,セイントロッド,トガリアのしずく,4
木工職人,棍,Lv132,Lv132,セイントロッド,烈風石,3
木工職人,棍,Lv132,Lv132,セイントロッド,ヘビーメタル,20
木工職人,棍,Lv132,Lv132,セイントロッド,超かがやきの樹液,9
木工職人,扇,Lv21,Lv21,ナナホシのおうぎ,じょうぶな枝,1
木工職人,扇,Lv21,Lv21,ナナホシのおうぎ,ちょうのはね,1
木工職人,扇,Lv28,Lv28,くじゃくのおうぎ,しなやかな枝,1
木工職人,扇,Lv28,Lv28,くじゃくのおうぎ,シルク草,1
木工職人,扇,Lv28,Lv28,くじゃくのおうぎ,ひかりの石,1
木工職人,扇,Lv35,Lv35,へびのおうぎ,しなやかな枝,1
木工職人,扇,Lv35,Lv35,へびのおうぎ,小さなこうら,1
木工職人,扇,Lv35,Lv35,へびのおうぎ,やわらかい枝,1
木工職人,扇,Lv35,Lv35,星のおうぎ,しなやかな枝,1
木工職人,扇,Lv35,Lv35,星のおうぎ,ほしのカケラ,1
木工職人,扇,Lv35,Lv35,星のおうぎ,やわらかい枝,1
木工職人,扇,Lv35,Lv35,マジックファン,しなやかな枝,1
木工職人,扇,Lv35,Lv35,マジックファン,まりょくの土,1
木工職人,扇,Lv35,Lv35,マジックファン,グリーンアイ,1
木工職人,扇,Lv42,Lv42,ましょうのおうぎ,きれいな枝,4
木工職人,扇,Lv42,Lv42,ましょうのおうぎ,暗黒の樹木,3
木工職人,扇,Lv42,Lv42,ましょうのおうぎ,きよめの水,3
木工職人,扇,Lv42,Lv42,ましょうのおうぎ,かがやきの樹液,4
木工職人,扇,Lv42,Lv42,月のおうぎ,きれいな枝,6
木工職人,扇,Lv42,Lv42,月のおうぎ,つきのめぐみ,1
木工職人,扇,Lv42,Lv42,月のおうぎ,イエローアイ,1
木工職人,扇,Lv42,Lv42,月のおうぎ,かがやきの樹液,6
木工職人,扇,Lv42,Lv42,レインボーファン,きれいな枝,4
木工職人,扇,Lv42,Lv42,レインボーファン,なないろのまゆ,1
木工職人,扇,Lv42,Lv42,レインボーファン,パープルアイ,1
木工職人,扇,Lv42,Lv42,レインボーファン,かがやきの樹液,8
木工職人,扇,Lv50,Lv50,たいようのおうぎ,きれいな枝,10
木工職人,扇,Lv50,Lv50,たいようのおうぎ,ようがんのカケラ,30
木工職人,扇,Lv50,Lv50,たいようのおうぎ,レッドオーブ,1
木工職人,扇,Lv50,Lv50,たいようのおうぎ,かがやきの樹液,10
木工職人,扇,Lv50,Lv50,ばしょうせん,きれいな枝,12
木工職人,扇,Lv50,Lv50,ばしょうせん,かぜきりのはね,1
木工職人,扇,Lv50,Lv50,ばしょうせん,パープルオーブ,1
木工職人,扇,Lv50,Lv50,ばしょうせん,かがやきの樹液,10
木工職人,扇,Lv60,Lv60,天下泰平,ホワイトウッド,15
木工職人,扇,Lv60,Lv60,天下泰平,うるわしキノコ,30
木工職人,扇,Lv60,Lv60,天下泰平,イエローオーブ,1
木工職人,扇,Lv60,Lv60,天下泰平,かがやきの樹液,12
木工職人,扇,Lv60,Lv60,ひっさつのおうぎ,暗黒の樹木,15
木工職人,扇,Lv60,Lv60,ひっさつのおうぎ,かぜきりのはね,4
木工職人,扇,Lv60,Lv60,ひっさつのおうぎ,パープルオーブ,1
木工職人,扇,Lv60,Lv60,ひっさつのおうぎ,かがやきの樹液,12
木工職人,扇,Lv65,Lv65,風林火山,暗黒の樹木,30
木工職人,扇,Lv65,Lv65,風林火山,まじゅうのホネ,5
木工職人,扇,Lv65,Lv65,風林火山,ようがんのカケラ,10
木工職人,扇,Lv65,Lv65,風林火山,イエローオーブ,1
木工職人,扇,Lv65,Lv65,風林火山,かがやきの樹液,10
木工職人,扇,Lv70,Lv70,聖王のおうぎ,まほうの樹木,5
木工職人,扇,Lv70,Lv70,聖王のおうぎ,黄金の飾り扇,1
木工職人,扇,Lv70,Lv70,聖王のおうぎ,さざなみのしずく,10
木工職人,扇,Lv70,Lv70,聖王のおうぎ,虹色のオーブ,1
木工職人,扇,Lv70,Lv70,聖王のおうぎ,かがやきの樹液,5
木工職人,扇,Lv75,Lv75,カレイドスコープ,まほうの樹木,10
木工職人,扇,Lv75,Lv75,カレイドスコープ,にじいろの布きれ,5
